ID	Mean_Schneider_Entropy	Strain_count	Cluster_Number	Conservation	Conservation_Results
WP_017805949	0.171531109049384	78	4114	0.828468890950616	Conservation Score > 0.80, less than 90% of the strains
WP_017805950	0.124774103642051	31	239	0.875225896357949	Conservation Score > 0.80, less than 90% of the strains
WP_017805951	0.00222372428407598	76	5739	0.997776275715924	Conservation Score > 0.95, less than 90% of the strains
WP_017805952	0.205299042211815	77	3759	0.794700957788185	Conservation Score < 0.80, less than 90% of the strains
WP_017805953	0.010464166769664	76	4066	0.989535833230336	Conservation Score > 0.95, less than 90% of the strains
WP_017805954	0.0142584623510998	76	1496	0.9857415376489	Conservation Score > 0.95, less than 90% of the strains
WP_017805955	0	17	3655	1	Conservation Score > 0.95, less than 90% of the strains
WP_017805956	0	16	4419	1	Conservation Score > 0.95, less than 90% of the strains
WP_017805957	0.00180992352231057	17	3907	0.998190076477689	Conservation Score > 0.95, less than 90% of the strains
WP_017805958	0.0117894763026023	76	4456	0.988210523697398	Conservation Score > 0.95, less than 90% of the strains
WP_017805959	0	16	5334	1	Conservation Score > 0.95, less than 90% of the strains
WP_017805960	0.0422252819633444	78	1841	0.957774718036656	Conservation Score > 0.95, less than 90% of the strains
WP_017805961	0.206425235357063	82	4127	0.793574764642937	Conservation Score < 0.80, less than 90% of the strains
WP_017805963	0	15	4024	1	Conservation Score > 0.95, less than 90% of the strains
WP_017805964	0.00183185933099396	95	3900	0.998168140669006	Conservation Score > 0.95, more than 90% of the strains
WP_017805966	0.00143845551927158	88	4664	0.998561544480728	Conservation Score > 0.95, more than 90% of the strains
WP_017805967	0.0183765768437381	87	452	0.981623423156262	Conservation Score > 0.95, more than 90% of the strains
WP_017805968	0.0066558836622285	88	708	0.993344116337772	Conservation Score > 0.95, more than 90% of the strains
WP_017805969	0.00405037004806136	87	831	0.995949629951939	Conservation Score > 0.95, more than 90% of the strains
WP_017805970	0.00387166934509338	94	1474	0.996128330654907	Conservation Score > 0.95, more than 90% of the strains
WP_017805971	0.00527321872133477	88	927	0.994726781278665	Conservation Score > 0.95, more than 90% of the strains
WP_017805972	0.000369358840955819	88	1255	0.999630641159044	Conservation Score > 0.95, more than 90% of the strains
WP_017805974	0.00476882602729129	95	776	0.995231173972709	Conservation Score > 0.95, more than 90% of the strains
WP_017805975	0.00224806078515171	88	1930	0.997751939214848	Conservation Score > 0.95, more than 90% of the strains
WP_017805976	0.0594170052275114	88	2498	0.940582994772489	Conservation Score > 0.80, more than 90% of the strains
WP_017805977	0.00318633435324746	88	1040	0.996813665646753	Conservation Score > 0.95, more than 90% of the strains
WP_017805978	0.0527280948539181	88	979	0.947271905146082	Conservation Score > 0.80, more than 90% of the strains
WP_017805980	0.0145408359489258	95	1952	0.985459164051074	Conservation Score > 0.95, more than 90% of the strains
WP_017805981	0.207945075538945	96	2125	0.792054924461055	Conservation Score < 0.80, more than 90% of the strains
WP_017805982	0.00413054183767613	95	2545	0.995869458162324	Conservation Score > 0.95, more than 90% of the strains
WP_017805983	0.147763699015014	2	1483	0.852236300984986	Conservation Score > 0.80, less than 90% of the strains
WP_017805984	0.00502946493339334	95	1295	0.994970535066607	Conservation Score > 0.95, more than 90% of the strains
WP_017805985	0.0115499742237743	95	2044	0.988450025776226	Conservation Score > 0.95, more than 90% of the strains
WP_017805986	0.00268139238851751	88	1264	0.997318607611483	Conservation Score > 0.95, more than 90% of the strains
WP_017805987	0.00399454764065132	88	2318	0.996005452359349	Conservation Score > 0.95, more than 90% of the strains
WP_017805990	0.139606118875947	88	1488	0.860393881124053	Conservation Score > 0.80, more than 90% of the strains
WP_017805992	0.00334993680628647	95	3406	0.996650063193714	Conservation Score > 0.95, more than 90% of the strains
WP_017805993	0.22856151502215	20	1707	0.77143848497785	Conservation Score < 0.80, less than 90% of the strains
WP_017805994	0.22856151502215	20	1707	0.77143848497785	Conservation Score < 0.80, less than 90% of the strains
WP_017805995	0	1	3594	1	Conservation Score > 0.95, less than 90% of the strains
WP_017805997	0	5	1063	1	Conservation Score > 0.95, less than 90% of the strains
WP_017805998	0.141781781866779	89	2203	0.858218218133221	Conservation Score > 0.80, more than 90% of the strains
WP_017805999	0.0106979913632019	95	1008	0.989302008636798	Conservation Score > 0.95, more than 90% of the strains
WP_017806000	0.00620554721978683	95	1405	0.993794452780213	Conservation Score > 0.95, more than 90% of the strains
WP_017806001	0.00578747300406969	94	1473	0.99421252699593	Conservation Score > 0.95, more than 90% of the strains
WP_017806003	0.181890535514457	6	8	0.818109464485543	Conservation Score > 0.80, less than 90% of the strains
WP_017806004	0.181890535514457	6	8	0.818109464485543	Conservation Score > 0.80, less than 90% of the strains
WP_017806006	0.221976279954379	68	5	0.778023720045621	Conservation Score < 0.80, less than 90% of the strains
WP_017806007	0.148139214121465	8	3033	0.851860785878535	Conservation Score > 0.80, less than 90% of the strains
WP_017806008	0.00541207400785783	93	674	0.994587925992142	Conservation Score > 0.95, more than 90% of the strains
WP_017806009	0.0043567828016321	95	3031	0.995643217198368	Conservation Score > 0.95, more than 90% of the strains
WP_017806011	0.0383016146650824	87	517	0.961698385334918	Conservation Score > 0.95, more than 90% of the strains
WP_017806012	0.184047900430328	88	1051	0.815952099569672	Conservation Score > 0.80, more than 90% of the strains
WP_017806013	0.00920494911722975	95	1163	0.99079505088277	Conservation Score > 0.95, more than 90% of the strains
WP_017806014	0.147638298575706	96	2664	0.852361701424294	Conservation Score > 0.80, more than 90% of the strains
WP_017806015	0.0163860674694532	95	642	0.983613932530547	Conservation Score > 0.95, more than 90% of the strains
WP_017806016	0.00105974851965307	88	3526	0.998940251480347	Conservation Score > 0.95, more than 90% of the strains
WP_017806017	0.0085269204144593	95	2670	0.991473079585541	Conservation Score > 0.95, more than 90% of the strains
WP_017806018	0.00384863902819333	88	2904	0.996151360971807	Conservation Score > 0.95, more than 90% of the strains
WP_017806019	0.00315930752702701	87	3507	0.996840692472973	Conservation Score > 0.95, more than 90% of the strains
WP_017806020	0.000901380522938174	74	4667	0.999098619477062	Conservation Score > 0.95, less than 90% of the strains
WP_017806021	0.0416546574811377	77	4762	0.958345342518862	Conservation Score > 0.95, less than 90% of the strains
WP_017806022	0.180015398043577	88	876	0.819984601956423	Conservation Score > 0.80, more than 90% of the strains
WP_017806023	0.00195993578483981	73	2320	0.99804006421516	Conservation Score > 0.95, less than 90% of the strains
WP_017806024	0.00588172809680935	95	2894	0.994118271903191	Conservation Score > 0.95, more than 90% of the strains
WP_017806025	0.156563164585777	89	1077	0.843436835414223	Conservation Score > 0.80, more than 90% of the strains
WP_017806027	0.00308554061978235	92	2120	0.996914459380218	Conservation Score > 0.95, more than 90% of the strains
WP_017806028	0.150971511599366	95	1493	0.849028488400634	Conservation Score > 0.80, more than 90% of the strains
WP_017806029	0.0211152371054632	95	2274	0.978884762894537	Conservation Score > 0.95, more than 90% of the strains
WP_017806030	0.0428511526922763	71	4119	0.957148847307724	Conservation Score > 0.95, less than 90% of the strains
WP_017806031	0.00843406087430076	74	4968	0.991565939125699	Conservation Score > 0.95, less than 90% of the strains
WP_017806032	0.00639761989262678	95	3082	0.993602380107373	Conservation Score > 0.95, more than 90% of the strains
WP_017806033	0.160854958232952	96	1884	0.839145041767048	Conservation Score > 0.80, more than 90% of the strains
WP_017806034	0.00549444171942311	95	2358	0.994505558280577	Conservation Score > 0.95, more than 90% of the strains
WP_017806035	0.0305560040591737	88	2502	0.969443995940826	Conservation Score > 0.95, more than 90% of the strains
WP_017806036	0.0335821517709221	87	694	0.966417848229078	Conservation Score > 0.95, more than 90% of the strains
WP_017806037	0.225377978856137	96	612	0.774622021143863	Conservation Score < 0.80, more than 90% of the strains
WP_017806038	0.00588024052929701	95	1029	0.994119759470703	Conservation Score > 0.95, more than 90% of the strains
WP_017806039	0.155503133194217	96	1303	0.844496866805783	Conservation Score > 0.80, more than 90% of the strains
WP_017806040	0.00726250436179268	96	3583	0.992737495638207	Conservation Score > 0.95, more than 90% of the strains
WP_017806041	0.00507015284042007	91	2492	0.99492984715958	Conservation Score > 0.95, more than 90% of the strains
WP_017806042	0.0729837340481582	94	2112	0.927016265951842	Conservation Score > 0.80, more than 90% of the strains
WP_017806043	0.0117342546028944	95	1547	0.988265745397106	Conservation Score > 0.95, more than 90% of the strains
WP_017806044	0.00339779383066201	95	3054	0.996602206169338	Conservation Score > 0.95, more than 90% of the strains
WP_017806045	0.200774283271251	96	578	0.799225716728749	Conservation Score < 0.80, more than 90% of the strains
WP_017806046	0.035603678906761	85	2333	0.964396321093239	Conservation Score > 0.95, less than 90% of the strains
WP_017806047	0.00186615445878258	87	2470	0.998133845541217	Conservation Score > 0.95, more than 90% of the strains
WP_017806049	0.00840413459273663	95	1851	0.991595865407263	Conservation Score > 0.95, more than 90% of the strains
WP_017806050	0.00119587464534404	88	3678	0.998804125354656	Conservation Score > 0.95, more than 90% of the strains
WP_017806051	0.01201203565708	95	2610	0.98798796434292	Conservation Score > 0.95, more than 90% of the strains
WP_017806052	0.0422092322484364	95	1000	0.957790767751563	Conservation Score > 0.95, more than 90% of the strains
WP_017806053	0.177401413238255	89	852	0.822598586761746	Conservation Score > 0.80, more than 90% of the strains
WP_017806054	0.0182377761710187	15	1384	0.981762223828981	Conservation Score > 0.95, less than 90% of the strains
WP_017806057	0.0136348803044504	15	619	0.98636511969555	Conservation Score > 0.95, less than 90% of the strains
WP_017806058	0.00130096939434394	14	2062	0.998699030605656	Conservation Score > 0.95, less than 90% of the strains
WP_017806059	0.019702656106924	12	3424	0.980297343893076	Conservation Score > 0.95, less than 90% of the strains
WP_017806060	0.0143680310398843	15	131	0.985631968960116	Conservation Score > 0.95, less than 90% of the strains
WP_017806061	0.0626179560309575	15	199	0.937382043969043	Conservation Score > 0.80, less than 90% of the strains
WP_017806062	0.200211246228922	16	300	0.799788753771078	Conservation Score < 0.80, less than 90% of the strains
WP_017806064	0.0166023926109796	31	1427	0.98339760738902	Conservation Score > 0.95, less than 90% of the strains
WP_017806065	0	5	1748	1	Conservation Score > 0.95, less than 90% of the strains
WP_017806066	0	5	1607	1	Conservation Score > 0.95, less than 90% of the strains
WP_017806067	0	5	2614	1	Conservation Score > 0.95, less than 90% of the strains
WP_017806068	0.163545949031765	91	1235	0.836454050968235	Conservation Score > 0.80, more than 90% of the strains
WP_017806069	0.00231117883952245	79	2141	0.997688821160478	Conservation Score > 0.95, less than 90% of the strains
WP_017806070	0.00134074977694096	88	3634	0.998659250223059	Conservation Score > 0.95, more than 90% of the strains
WP_017806071	0.0914262289107499	95	2665	0.90857377108925	Conservation Score > 0.80, more than 90% of the strains
WP_017806072	0.0382648010671421	88	3633	0.961735198932858	Conservation Score > 0.95, more than 90% of the strains
WP_017806073	0.00253307851317313	88	3346	0.997466921486827	Conservation Score > 0.95, more than 90% of the strains
WP_017806074	0.00482592531830479	87	5357	0.995174074681695	Conservation Score > 0.95, more than 90% of the strains
WP_017806075	0.00721634190795646	87	2299	0.992783658092043	Conservation Score > 0.95, more than 90% of the strains
WP_017806076	0.0398520262473455	94	2430	0.960147973752654	Conservation Score > 0.95, more than 90% of the strains
WP_017806077	0.000835779949993407	88	3632	0.999164220050007	Conservation Score > 0.95, more than 90% of the strains
WP_017806078	0.00787623918674712	88	3062	0.992123760813253	Conservation Score > 0.95, more than 90% of the strains
WP_017806079	0.012170231871864	88	4568	0.987829768128136	Conservation Score > 0.95, more than 90% of the strains
WP_017806080	0	88	5064	1	Conservation Score > 0.95, more than 90% of the strains
WP_017806081	0.0409746988009778	95	1047	0.959025301199022	Conservation Score > 0.95, more than 90% of the strains
WP_017806082	0.00887116585455622	95	1692	0.991128834145444	Conservation Score > 0.95, more than 90% of the strains
WP_017806083	0.00968115491972054	95	849	0.990318845080279	Conservation Score > 0.95, more than 90% of the strains
WP_017806084	0.00365575680426126	95	5417	0.996344243195739	Conservation Score > 0.95, more than 90% of the strains
WP_017806085	0	1	5672	1	Conservation Score > 0.95, less than 90% of the strains
WP_017806088	0.0796073552292311	94	2416	0.920392644770769	Conservation Score > 0.80, more than 90% of the strains
WP_017806089	0	5	1649	1	Conservation Score > 0.95, less than 90% of the strains
WP_017806092	0.0104433796811222	95	4501	0.989556620318878	Conservation Score > 0.95, more than 90% of the strains
WP_017806093	0.0105262137431832	95	4203	0.989473786256817	Conservation Score > 0.95, more than 90% of the strains
